X_s,Y_s,X_p,Y_p,X_d,Y_d,X_f,Y_f,X_sum,Y_sum
-22.2471563798066,0,-22.2471563798066,0,-22.2471563798066,0,-22.2471563798066,0,-22.2471563798066,0
-22.236180623728,0,-22.236180623728,0,-22.236180623728,0,-22.236180623728,0,-22.236180623728,0
-21.1605565280243,0.000124640425835299,-20.9520171625307,0.000108003479580136,-20.9410414064521,0.000108152091419537,22.8741768593549,0,-21.1605565280243,0.000126449730740968
-21.1495807719457,0.000159795782876784,-20.9410414064521,0.000131846199613752,-20.9300656503735,0.000131271591519587,,,-21.1495807719457,0.000162115409851151
-21.1386050158671,0.000204250791069251,-20.9300656503735,0.000160481408339956,-20.9190898942949,0.000158865192414574,,,-21.1386050158671,0.000207215735675238
-21.1276292597885,0.00026028804678803,-20.9190898942949,0.000194764199918751,-20.9081141382163,0.000192833276211507,,,-21.1276292597885,0.000264066439205934
-21.1166535037098,0.000330701942133166,-20.9081141382163,0.000237689814811431,-20.8971383821377,0.000232088307300243,,,-21.1166535037098,0.000335502476487936
-21.1056777476312,0.000418900916135361,-20.8971383821377,0.000286932410130475,-20.8861626260591,0.000278521100944585,,,-21.1056777476312,0.000424981764122467
-21.0947019915526,0.000650442770977831,-20.8861626260591,0.000345374264194554,-20.8751868699804,0.0003332708858158,,,-21.0947019915526,0.000661898900578703
-21.083726235474,0.000821757083426943,-20.8751868699804,0.000414517158248091,-20.8642111139018,0.000397623446377123,,,-21.083726235474,0.000836268151659088
-21.0727504793954,0.00103512223844107,-20.8642111139018,0.000496064449754775,-20.8532353578232,0.000473712187049019,,,-21.0727504793954,0.00105344894486016
-21.0617747233168,0.00130003152563218,-20.8532353578232,0.000593704077955146,-20.8422596017446,0.000562599421113599,,,-21.0617747233168,0.00132310926273867
-21.0507989672382,0.00162791017070397,-20.8422596017446,0.000708046922911498,-20.831283845666,0.000665551213028251,,,-21.0507989672382,0.00165688533886539
-21.0398232111596,0.00203245782325509,-20.831283845666,0.000840374555343991,-20.8203080895874,0.000785074260134324,,,-21.0398232111596,0.00206873076961598
-21.028847455081,0.00253004034439741,-20.8203080895874,0.000994591026531153,-20.8093323335088,0.000923397685786518,,,-21.028847455081,0.00257531592248544
