X_s,Y_s,X_p,Y_p,X_d,Y_d,X_f,Y_f,X_sum,Y_sum
-22.2001446332273,0,-22.2001446332273,0,-22.2001446332273,0,-22.2001446332273,0,-22.2001446332273,0
-22.1891646648588,0,-22.1891646648588,0,-22.1891646648588,0,-22.1891646648588,0,-22.1891646648588,0
-21.113127764742,0.000124201658583081,-20.8715684606342,0.000109893007627487,-20.8715684606342,0.000114631299025208,22.8396856145185,0,-21.113127764742,0.000125504116697712
-21.1021477963735,0.000159263635795379,-20.8605884922656,0.000133431250158266,-20.8605884922656,0.00013858240757017,,,-21.1021477963735,0.000160933776252228
-21.0911678280049,0.000203608964888346,-20.8496085238971,0.000161563409539061,-20.8496085238971,0.000167064870540609,,,-21.0911678280049,0.000205744138859095
-21.0801878596364,0.000259518430353414,-20.8386285555285,0.000198457449907957,-20.8386285555285,0.000202299343180246,,,-21.0801878596364,0.000262239906776243
-21.0692078912679,0.000329784739499865,-20.82764858716,0.000239238904114086,-20.82764858716,0.000242627782475923,,,-21.0692078912679,0.000333243073429889
-21.0582279228993,0.000417814919798137,-20.8166686187915,0.000287625343343221,-20.8166686187915,0.000290187476063552,,,-21.0582279228993,0.000422196394561946
-21.0472479545308,0.000527750159012173,-20.8056886504229,0.000344870821103678,-20.8056886504229,0.000346107997102973,,,-21.0472479545308,0.000533284485082734
-21.0362679861622,0.000664605362438405,-20.7947086820544,0.00041554199620443,-20.7947086820544,0.000413144444228422,,,-21.0362679861622,0.00067157483979652
-21.0252880177937,0.000834430843970377,-20.7837287136858,0.000495870031493155,-20.7837287136858,0.000490184189513039,,,-21.0252880177937,0.00084318122006218
-21.0143080494252,0.00116533958021824,-20.7727487453173,0.000590175424160766,-20.7727487453173,0.000580002561313503,,,-21.0143080494252,0.00117942191767966
-21.0033280810566,0.00145847048857258,-20.7617687769488,0.000702027541125183,-20.7617687769488,0.000685009628333738,,,-21.0033280810566,0.00147615237972894
-20.9923481126881,0.00181996978997466,-20.7507888085802,0.00083284470638362,-20.7507888085802,0.000806818194192358,,,-20.9923481126881,0.0018421073513218
-20.9813681443195,0.00226439793521003,-20.7398088402117,0.000983855850628072,-20.7398088402117,0.000947058496082754,,,-20.9813681443195,0.00229203416347114
-20.970388175951,0.00280907944337797,-20.7288288718432,0.00115927953981245,-20.7288288718432,0.00110869639909245,,,-20.970388175951,0.00284348087525425
-20.9594082075825,0.0034745507972595,-20.7178489034746,0.00136250939780134,-20.7178489034746,0.00129445766287887,,,-20.9594082075825,0.00351725040108211
-20.9484282392139,0.00428506449312615,-20.7068689351061,0.00159731654184675,-20.7068689351061,0.0015073262837988,,,-20.9484282392139,0.00433791164275636
-20.9374482708454,0.00526915293893641,-20.6958889667375,0.00186969027666154,-20.6958889667375,0.00175122347637911,,,-20.9374482708454,0.00533437139309104
-20.9264683024768,0.00646025542924967,-20.684908998369,0.00218304512081787,-20.684908998369,0.0020292966951699,,,-20.9264683024768,0.00654051030951106
-20.9154883341083,0.00801821862636953,-20.6739290300005,0.00254058444827993,-20.6739290300005,0.00234458323633795,,,-20.9154883341083,0.00811956023012659
-20.9045083657398,0.00978092901404711,-20.6629490616319,0.00295153534411964,-20.6629490616319,0.00270265108195687,,,-20.9045083657398,0.00990508997510688
-20.8935283973712,0.0118967059019628,-20.6519690932634,0.00341839205523252,-20.6519690932634,0.00310648879370502,,,-20.8935283973712,0.0120483977633865
-20.8825484290027,0.0144284358801431,-20.6409891248949,0.00395178183831834,-20.6409891248949,0.00356237351692682,,,-20.8825484290027,0.0146132440371124
-20.8715684606342,0.0174485456888099,-20.6300091565263,0.00455511237054732,-20.6300091565263,0.00407384852292899,,,-20.8715684606342,0.0176730699954626
-20.8605884922656,0.0210401219015949,-20.6190291881578,0.00523807324290464,-20.6190291881578,0.00464695312205163,,,-20.8605884922656,0.0213121355593234
-20.8496085238971,0.0252981012508076,-20.6080492197892,0.0060092237304908,-20.6080492197892,0.0052873363691094,,,-20.8496085238971,0.0256267295308873
-20.8386285555285,0.0304484058117681,-20.5970692514207,0.00687777062857637,-20.5970692514207,0.00600092660193264,,,-20.8386285555285,0.0308491626048563
-20.82764858716,0.036411003885312,-20.5860892830522,0.00785358322460449,-20.5860892830522,0.00679391579667522,,,-20.82764858716,0.036892870571902
-20.8166686187915,0.043417524210335,-20.5751093146836,0.00894964481137193,-20.5751093146836,0.00767364250771438,,,-20.8166686187915,0.0439953370297418
-20.8056886504229,0.0516254817369359,-20.5641293463151,0.0101753213656795,-20.5641293463151,0.00864611645779902,,,-20.8056886504229,0.0523164605551426
-20.7947086820544,0.061329449739889,-20.5531493779465,0.011542735314452,-20.5531493779465,0.00971819651164207,,,-20.7947086820544,0.0621581361803219
-20.7837287136858,0.0725236225883455,-20.542169409578,0.0130648006346811,-20.542169409578,0.0108971478291107,,,-20.7837287136858,0.0735096768093517
-20.7727487453173,0.085520427758548,-20.5311894412095,0.014752606189879,-20.5311894412095,0.0121891260841419,,,-20.7727487453173,0.0866906057440224
-20.7617687769488,0.100623499444257,-20.5202094728409,0.0166245466375671,-20.5202094728409,0.0136029434711363,,,-20.7617687769488,0.102010536613716
-20.7507888085802,0.118059346112835,-20.5092295044724,0.0186935513641566,-20.5092295044724,0.0151456210989913,,,-20.7507888085802,0.119699009013411
-20.7398088402117,0.138069213181488,-20.4982495361038,0.0209729501005755,-20.4982495361038,0.0168234447284325,,,-20.7398088402117,0.140000127528199
-20.7288288718432,0.161024058296877,-20.4872695677353,0.0234807067087816,-20.4872695677353,0.0186445284463269,,,-20.7288288718432,0.163292034235783
-20.7178489034746,0.187277716351721,-20.4762895993668,0.0262360153356567,-20.4762895993668,0.0206169463563139,,,-20.7178489034746,0.189934683412401
-20.7068689351061,0.217213592778139,-20.4653096309982,0.0292546865962751,-20.4653096309982,0.0227474602688641,,,-20.7068689351061,0.220318235603785
-20.6958889667375,0.251303881563409,-20.4543296626297,0.0325518665230769,-20.4543296626297,0.0250420149414566,,,-20.6958889667375,0.25492479531645
-20.684908998369,0.289950101946149,-20.4433496942612,0.0361480616929059,-20.4433496942612,0.027508151466229,,,-20.684908998369,0.294162443762137
-20.6739290300005,0.333572278110382,-20.4323697258926,0.0400648253427123,-20.4323697258926,0.0301534405454663,,,-20.6739290300005,0.338457445795
-20.6629490616319,0.382779844769369,-20.4213897575241,0.04431673204082,-20.4213897575241,0.0329822823851665,,,-20.6629490616319,0.388434031195446
-20.6519690932634,0.438007570580637,-20.4104097891555,0.0489281208603321,-20.4104097891555,0.0360022507965197,,,-20.6519690932634,0.444532451429575
-20.6409891248949,0.499922353146503,-20.399429820787,0.0539168580932162,-20.399429820787,0.03921816771602,,,-20.6409891248949,0.507436508501748
-20.6300091565263,0.569014564298827,-20.3884498524185,0.0593005788798909,-20.3884498524185,0.0426342121528096,,,-20.6300091565263,0.577643525192304
-20.6190291881578,0.645944109788612,-20.3774698840499,0.0651037492638315,-20.3774698840499,0.0462566885782714,,,-20.6190291881578,0.655829136153569
-20.6080492197892,0.731347301156701,-20.3664899156814,0.0713449652784912,-20.3664899156814,0.0500890005256082,,,-20.6080492197892,0.742643861256301
-20.5970692514207,0.825878658734151,-20.3555099473128,0.0780447618017388,-20.3555099473128,0.0541346724173838,,,-20.5970692514207,0.838757355964661
-20.5860892830522,0.930207128375581,-20.3445299789443,0.0852231354828659,-20.3445299789443,0.0583966458500617,,,-20.5860892830522,0.944854627396861
-20.5751093146836,1.04506968836772,-20.3335500105758,0.0928974977211557,-20.3335500105758,0.062876594678472,,,-20.5751093146836,1.06169297568681
-20.5641293463151,1.17110941203924,-20.3225700422072,0.101091433368272,-20.3225700422072,0.0675785398687548,,,-20.5641293463151,1.18993084986272
-20.5531493779465,1.30901494427697,-20.3115900738387,0.10982267177222,-20.3115900738387,0.0725027331228488,,,-20.5531493779465,1.33027587610307
-20.542169409578,1.45947044877314,-20.3006101054701,0.119109745375823,-20.3006101054701,0.0776501141865202,,,-20.542169409578,1.48343239723693
