X_s,Y_s,X_p,Y_p,X_d,Y_d,X_f,Y_f,X_sum,Y_sum
-22.2081736240216,0,-22.2081736240216,0,-22.2081736240216,0,-22.2081736240216,0,-22.2081736240216,0
-22.197194492559,0,-22.197194492559,0,-22.197194492559,0,-22.197194492559,0,-22.197194492559,0
-21.1212396092235,0.000123793723485918,-20.8796987170462,0.000110725141171202,-20.8796987170462,0.00010014199061469,22.828223635591,0,-21.1212396092235,0.000125181641273238
-21.1102604777609,0.000158734524327522,-20.8687195855836,0.000134786406103793,-20.8687195855836,0.000121284658773485,,,-21.1102604777609,0.000160514182161313
-21.0992813462983,0.000202924929170393,-20.857740454121,0.000162840705452148,-20.857740454121,0.00014600558224366,,,-21.0992813462983,0.000205200029318894
-21.0883022148357,0.000258636997757661,-20.8467613226584,0.000196192857073086,-20.8467613226584,0.000175269431279946,,,-21.0883022148357,0.00026153671576871
-21.0773230833731,0.000328652648793934,-20.8357821911958,0.000237425386416147,-20.8357821911958,0.000210404015208305,,,-21.0773230833731,0.000332337349797074
-21.0663439519105,0.00041636562056813,-20.8248030597331,0.000284628583326464,-20.8248030597331,0.000251209043781101,,,-21.0663439519105,0.0004210337187119
-21.0553648204479,0.000525900794965034,-20.8138239282705,0.000340293781294654,-20.8138239282705,0.000299090722855963,,,-21.0553648204479,0.000531796950659719
-21.0443856889853,0.000662253147843754,-20.8028447968079,0.000409066771132979,-20.8028447968079,0.000356209382421961,,,-21.0443856889853,0.000669678022851295
-21.0334065575227,0.000831448730248785,-20.7918656653453,0.000486746608842833,-20.7918656653453,0.000421857512713327,,,-21.0334065575227,0.000840770547619341
-21.0224274260601,0.0010407301989789,-20.7808865338827,0.000579043715156276,-20.7808865338827,0.000498790923865617,,,-21.0224274260601,0.00105239838307006
-21.0114482945975,0.00129876949095143,-20.7699074024201,0.000685517425073733,-20.7699074024201,0.000587534816224387,,,-21.0114482945975,0.00131333069185371
-21.0004691631348,0.00173564002948006,-20.7589282709575,0.000809459046564464,-20.7589282709575,0.000690181972265257,,,-21.0004691631348,0.00175724794611859
-20.9894900316722,0.0021579661836057,-20.7479491394949,0.000953335232576426,-20.7479491394949,0.000808560890965973,,,-20.9894900316722,0.00218491550341722
-20.9785109002096,0.00267517617683443,-20.7369700080323,0.0011198917942768,-20.7369700080323,0.000944681226091942,,,-20.9785109002096,0.00270869124163571
-20.967531768747,0.0033066164758475,-20.7259908765697,0.00131374828329338,-20.7259908765697,0.0011013596338653,,,-20.967531768747,0.00334817796790703
-20.9565526372844,0.00407511504948528,-20.7150117451071,0.00153556711365005,-20.7150117451071,0.00127993310933174,,,-20.9565526372844,0.00412650787428982
-20.9455735058218,0.00500750607333719,-20.7040326136445,0.00179030217715466,-20.7040326136445,0.00148349182718812,,,-20.9455735058218,0.00507087489486477
-20.9345943743592,0.00613521275144465,-20.6930534821819,0.00208204908703402,-20.6930534821819,0.00171485718686595,,,-20.9345943743592,0.00621312613290796
-20.9236152428966,0.00749489054772895,-20.6820743507193,0.0024152885630947,-20.6820743507193,0.00197706523708029,,,-20.9236152428966,0.00759041471573569
-20.912636111434,0.00912913231411915,-20.6710952192566,0.00279654547630014,-20.6710952192566,0.00227408721120066,,,-20.912636111434,0.00924591562260243
-20.9016569799714,0.0110872357803773,-20.660116087794,0.00323027098703342,-20.660116087794,0.00260872938731225,,,-20.9016569799714,0.0112296049995775
-20.8906778485088,0.0134260326134305,-20.6491369563314,0.00372013021300952,-20.6491369563314,0.00298425680948774,,,-20.8906778485088,0.0135991022053602
-20.8796987170462,0.0162717213261858,-20.6381578248688,0.00427560778101638,-20.6381578248688,0.00340573382056659,,,-20.8796987170462,0.0164825884579717
-20.8687195855836,0.0196551856834965,-20.6271786934062,0.00490280785372449,-20.6271786934062,0.00387688994354302,,,-20.8687195855836,0.0199112567483738
-20.857740454121,0.0236050008679824,-20.6161995619436,0.00560629343364853,-20.6161995619436,0.0044011503021358,,,-20.857740454121,0.0239138471556782
-20.8467613226584,0.0282669574385524,-20.605220430481,0.00639781906879096,-20.605220430481,0.00498441188223965,,,-20.8467613226584,0.0286384197269055
-20.8357821911958,0.0338113438547502,-20.5942412990184,0.00728405393041337,-20.5942412990184,0.0056310178518572,,,-20.8357821911958,0.0342591732563747
-20.8248030597331,0.0402622534196946,-20.5832621675558,0.00827173908653158,-20.5832621675558,0.00634474923792876,,,-20.8248030597331,0.0407980910468022
-20.8138239282705,0.0478070941473149,-20.5722830360932,0.00937191306864783,-20.5722830360932,0.00713130706703461,,,-20.8138239282705,0.0484464786514656
-20.8028447968079,0.0567222624813586,-20.5613039046306,0.0105944259087232,-20.5613039046306,0.00799576171549903,,,-20.8028447968079,0.0574875386349136
-20.7918656653453,0.0669808198431121,-20.550324773168,0.011949634201152,-20.550324773168,0.00894325953426916,,,-20.7918656653453,0.0678894239646684
-20.7808865338827,0.0789308698906498,-20.5393456417054,0.0134483901350877,-20.5393456417054,0.00997899287370313,,,-20.7808865338827,0.0800087045296718
-20.7699074024201,0.0926878519272469,-20.5283665102428,0.0151043963785614,-20.5283665102428,0.0111090042196896,,,-20.7699074024201,0.0939609041685451
-20.7589282709575,0.108537790694344,-20.5173873787801,0.016927650524321,-20.5173873787801,0.0123380226939727,,,-20.7589282709575,0.110037431713174
-20.7479491394949,0.126743344854218,-20.5064082473176,0.0189283573691966,-20.5064082473176,0.0136701578319683,,,-20.7479491394949,0.128505240977761
-20.7369700080323,0.147590818923038,-20.4954291158549,0.0211233129251886,-20.4954291158549,0.0151120624895443,,,-20.7369700080323,0.149655391943407
-20.7259908765697,0.171449826254255,-20.4844499843923,0.0235216742598508,-20.4844499843923,0.0166672663359579,,,-20.7259908765697,0.173864934171414
-20.7150117451071,0.198554542748959,-20.4734708529297,0.026141334059249,-20.4734708529297,0.0183419144240952,,,-20.7150117451071,0.201370042971941
-20.7040326136445,0.229312239775848,-20.4624917214671,0.0289967297460374,-20.4624917214671,0.0201412434087448,,,-20.7040326136445,0.232586033780191
-20.6930534821819,0.264109575106313,-20.4515125900045,0.0320954508712971,-20.4515125900045,0.0220670249951056,,,-20.6930534821819,0.267906481380214
-20.6820743507193,0.303358136931733,-20.4405334585419,0.0354559356742712,-20.4405334585419,0.0241248583725381,,,-20.6820743507193,0.307750490731908
-20.6710952192566,0.347552542359186,-20.4295543270793,0.0390955023231326,-20.4295543270793,0.0263195950516034,,,-20.6710952192566,0.352623175046687
-20.660116087794,0.397109647495745,-20.4185751956167,0.0430247885061325,-20.4185751956167,0.028653164466664,,,-20.660116087794,0.402948647870091
-20.6491369563314,0.452456314687936,-20.4075960641541,0.0472609538317234,-20.4075960641541,0.0311295932138651,,,-20.6491369563314,0.459160701710433
-20.6381578248688,0.514199812742455,-20.3966169326915,0.0518193154045302,-20.3966169326915,0.0337518213992067,,,-20.6381578248688,0.521881154344038
-20.6271786934062,0.582818459930276,-20.3856378012289,0.0567152738704403,-20.3856378012289,0.0365224400712525,,,-20.6271786934062,0.591598157727544
-20.6161995619436,0.658796081160266,-20.3746586697663,0.0619669947934073,-20.3746586697663,0.03944450246489,,,-20.6161995619436,0.668803524896051
-20.605220430481,0.74278713515335,-20.3636795383037,0.0675878864885569,-20.3636795383037,0.0425194339665871,,,-20.605220430481,0.754169366104382
-20.5942412990184,0.835310750315197,-20.3527004068411,0.0735935926914578,-20.3527004068411,0.0457487670403227,,,-20.5942412990184,0.848225822097468
-20.5832621675558,0.936879919696552,-20.3417212753785,0.0800022115242381,-20.3417212753785,0.0491346622380321,,,-20.5832621675558,0.951496408021014
-20.5722830360932,1.04810995611029,-20.3307421439158,0.0868220343222764,-20.3307421439158,0.0526754244932116,,,-20.5722830360932,1.06461317624598
-20.5613039046306,1.16956863615728,-20.3197630124532,0.0940748102566051,-20.3197630124532,0.0563743889502969,,,-20.5613039046306,1.18815882378151
-20.550324773168,1.30181664738597,-20.3087838809906,0.10177372902814,-20.3087838809906,0.060230952885917,,,-20.550324773168,1.3227095411214
-20.5393456417054,1.44540269971381,-20.297804749528,0.10993348233569,-20.297804749528,0.0642453203984453,,,-20.5393456417054,1.4688300827226
-20.5283665102428,1.60091649677683,-20.2868256180654,0.118568811231877,-20.2868256180654,0.0684174899296012,,,-20.5283665102428,1.62712989737509
-20.5173873787801,1.76882582912318,-20.2758464866028,0.127693907616564,-20.2758464866028,0.0727471342274129,,,-20.5173873787801,1.79809150234147
-20.5064082473176,1.94955947223975,-20.2648673551402,0.137320666524527,-20.2648673551402,0.0772326063979654,,,-20.5064082473176,1.98215798744092
-20.4954291158549,2.1436723406013,-20.2538882236776,0.147464221276592,-20.2538882236776,0.0818743820086207,,,-20.4954291158549,2.17990771601604
-20.4844499843923,2.35147972696131,-20.242909092215,0.158143871240037,-20.242909092215,0.0866766529109913,,,-20.4844499843923,2.39166866755712
-20.4734708529297,2.57345923541677,-20.2319299607524,0.169361240828416,-20.2319299607524,0.0916305588499414,,,-20.4734708529297,2.61794248390012
-20.4624917214671,2.80995570115688,-20.2209508292898,0.181135586817414,-20.2209508292898,0.0967405276822675,,,-20.4624917214671,2.85909367431166
-20.4515125900045,3.06109630891266,-20.2099716978272,0.193476570937379,-20.2099716978272,0.102005383048512,,,-20.4515125900045,3.11525878477907
-20.4405334585419,3.32720062875291,-20.1989925663646,0.206426122264671,-20.1989925663646,0.107457363356932,,,-20.4405334585419,3.38678142279973
-20.4295543270793,3.60850127363923,-20.188013434902,0.220000010518121,-20.188013434902,0.113100334830475,,,-20.4295543270793,3.67391637101397
-20.4185751956167,3.90501705676144,-20.1770343034393,0.234169043656156,-20.1770343034393,0.118895497402029,,,-20.4185751956167,3.97669500973424
-20.4075960641541,4.21685326620606,-20.1660551719767,0.248942762948524,-20.1660551719767,0.124843863131706,,,-20.4075960641541,4.29524381325165
-20.3966169326915,4.54401134274181,-20.1550760405141,0.264329124942994,-20.1550760405141,0.130945259559372,,,-20.3966169326915,4.62958247954555
-20.3856378012289,4.88643370494733,-20.1440969090515,0.280334983720254,-20.1440969090515,0.13720001884137,,,-20.3856378012289,4.97967141888903
-20.3746586697663,5.24406190091251,-20.1331177775889,0.296963940591736,-20.1331177775889,0.143607695184982,,,-20.3746586697663,5.34547339817081
-20.3636795383037,5.61668160246114,-20.1221386461263,0.314225235944995,-20.1221386461263,0.150171711076234,,,-20.3636795383037,5.72678892291629
-20.3527004068411,6.00406879538435,-20.1111595146637,0.332121391762202,-20.1111595146637,0.156892450970303,,,-20.3527004068411,6.12341115511613
-20.3417212753785,6.40600566315903,-20.1001803832011,0.350656455039747,-20.1001803832011,0.163771523153191,,,-20.3417212753785,6.53514253692131
-20.3307421439158,6.82201186976814,-20.0892012517385,0.369832739742865,-20.0892012517385,0.17081188464826,,,-20.3307421439158,6.96150932858363
-20.3197630124532,7.25186319420299,-20.0782221202759,0.389762983466608,-20.0782221202759,0.178078771725081,,,-20.3197630124532,7.4023123934099
-20.3087838809906,7.69510589070479,-20.0672429888133,0.410445994288659,-20.0672429888133,0.18557408803849,,,-20.3087838809906,7.85711057261886
-20.297804749528,8.15129514310555,-20.0562638573507,0.431770667855278,-20.0562638573507,0.193237658354365,,,-20.297804749528,8.32547394583969
-20.2868256180654,8.61995407020036,-20.0452847258881,0.453736280320254,-20.0452847258881,0.201074599974793,,,-20.2868256180654,8.80694037136185
-20.2758464866028,9.10057917543721,-20.0343055944255,0.476342455490482,-20.0343055944255,0.209090212464453,,,-20.2758464866028,9.3010202172812
-20.2648673551402,9.59258675917643,-20.0233264629628,0.499584497336203,-20.0233264629628,0.217288940047111,,,-20.2648673551402,9.80714003209893
-20.2538882236776,10.0954747357668,-20.0123473315003,0.52345735372012,-20.0123473315003,0.225673740834226,,,-20.2538882236776,10.324813339052
-20.242909092215,10.6088544201066,-20.0013682000376,0.547960317664365,-20.0013682000376,0.234254666763501,,,-20.242909092215,10.8536749442577
-20.2319299607524,11.1318584335348,-19.990389068575,0.573088586914173,-19.990389068575,0.243036741604525,,,-20.2319299607524,11.3928502332132
-20.2209508292898,11.6641030920609,-19.9794099371124,0.598837565964639,-19.9794099371124,0.252028439772548,,,-20.2209508292898,11.9419792065605
-20.2099716978272,12.2049690775619,-19.9684308056498,0.625203066610972,-19.9684308056498,0.261238990754089,,,-20.2099716978272,12.5004510315478
-20.1989925663646,12.7598296678534,-19.9574516741872,0.652214655842201,-19.9574516741872,0.270700272925854,,,-20.1989925663646,13.073713153475
-20.188013434902,13.328216775034,-19.9464725427246,0.679894046635964,-19.9464725427246,0.280435894154763,,,-20.188013434902,13.6613171203826
-20.1770343034393,13.9033107079003,-19.935493411262,0.708215066349939,-19.935493411262,0.290446973162141,,,-20.1770343034393,14.2563752489585
-20.1660551719767,14.4844949066726,-19.9245142797994,0.737132925630363,-19.9245142797994,0.300719834149258,,,-20.1660551719767,14.8582815327529
-20.1550760405141,15.071121068432,-19.9135351483368,0.766729254071493,-19.9135351483368,0.311299964154739,,,-20.1550760405141,15.4663954529344
